State,Location,Blackout Date,Yellow Light Date
NJ,,9/13/2015,9/4/2015
NJ,,,
NJ,,9/19/2015,9/10/2015
NJ,,,
NJ,,9/20/2015,9/12/2015
NJ,,,
NJ,,,9/14/2015
NJ,,,
NJ,,,9/15/2015
NJ,,,
NJ,,,9/16/2015
NJ,,,
NJ,,,9/17/2015
NJ,,,
NJ,,,9/18/2015
NJ,,,
NJ,,,9/21/2015
NJ,,,
NJ,,,9/22/2015
NJ,,,
NJ,,,9/23/2015
NJ,,,
NJ,,,9/25/2015
NJ,,,
NJ,,,9/26/2015
NJ,,,
NJ,,,9/27/2015
NJ,,,
NJ,,,9/28/2015
NJ,,,
NJ,,,9/29/2015
NJ,,,
NJ,,,9/30/2015
NJ,Millville,None,
NJ,Trenton,8/28/2015,8/27/2015
NJ,,,
NJ,,8/30/2015,8/29/2015
NJ,,,
NJ,,9/6/2015,8/31/2015
NJ,,,
NJ,,9/7/2015,9/1/2015
NJ,,,
NJ,,9/8/2015,9/2/2015
NJ,,,
NJ,,9/13/2015,9/3/2015
NJ,,,
NJ,,9/19/2015,9/4/2015
NJ,,,
NJ,,9/20/2015,9/5/2015
NJ,,,
NJ,,,9/10/2015
NJ,,,
NJ,,,9/12/2015
NJ,,,
NJ,,,9/14/2015
NJ,,,
NJ,,,9/15/2015
NJ,,,
NJ,,,9/16/2015
NJ,,,
NJ,,,9/17/2015
NJ,,,
NJ,,,9/18/2015
NJ,,,
NJ,,,9/21/2015
NJ,,,
NJ,,,9/22/2015
NJ,,,
NJ,,,9/23/2015
NJ,,,
NJ,,,9/25/2015
NJ,,,
NJ,,,9/26/2015
NJ,,,
NJ,,,9/27/2015
NJ,,,
NJ,,,9/29/2015
NJ,Princeton,8/28/2015,8/27/2015
NJ,,,
NJ,,8/30/2015,8/29/2015
NJ,,,
NJ,,9/5/2015,8/31/2015
NJ,,,
NJ,,9/6/2015,9/1/2015
NJ,,,
NJ,,9/7/2015,9/2/2015
NJ,,,
NJ,,9/8/2015,9/3/2015
NJ,,,
NJ,,9/13/2015,9/4/2015
NJ,,,
NJ,,9/19/2015,9/10/2015
NJ,,,
NJ,,9/20/2015,9/12/2015
NJ,,,
NJ,,,9/14/2015
NJ,,,
NJ,,,9/15/2015
NJ,,,
NJ,,,9/16/2015
NJ,,,
NJ,,,9/17/2015
NJ,,,
NJ,,,9/18/2015
NJ,,,
NJ,,,9/21/2015
NJ,,,
NJ,,,9/22/2015
NJ,,,
NJ,,,9/23/2015
NJ,,,
NJ,,,9/25/2015
NJ,,,
NJ,,,9/26/2015
NJ,,,
NJ,,,9/27/2015
NJ,,,
NJ,,,9/28/2015
NJ,,,
NJ,,,9/29/2015
NJ,,,
NJ,,,9/30/2015
NJ,Somerset,None,
NJ,Piscataway,None,
NJ,Pleasantville,9/2/2015,8/27/2015
NJ,,,
NJ,,9/3/2015,8/28/2015
NJ,,,
NJ,,9/7/2015,8/29/2015
NJ,,,
NJ,,9/19/2015,8/30/2015
NJ,,,
NJ,,9/26/2015,9/1/2015
NJ,,,
NJ,,,9/4/2015
NJ,,,
NJ,,,9/5/2015
NJ,,,
NJ,,,9/6/2015
NJ,,,
NJ,,,9/8/2015
NJ,,,
NJ,,,9/9/2015
NJ,,,
NJ,,,9/10/2015
NJ,,,
NJ,,,9/11/2015
NJ,,,
NJ,,,9/12/2015
NJ,,,
NJ,,,9/13/2015
NJ,,,
NJ,,,9/14/2015
NJ,,,
NJ,,,9/15/2015
NJ,,,
NJ,,,9/16/2015
NJ,,,
NJ,,,9/17/2015
NJ,,,
NJ,,,9/18/2015
NJ,,,
NJ,,,9/20/2015
NJ,,,
NJ,,,9/21/2015
NJ,,,
NJ,,,9/22/2015
NJ,,,
NJ,,,9/23/2015
NJ,,,
NJ,,,9/24/2015
NJ,,,
NJ,,,9/25/2015
NJ,,,
NJ,,,9/27/2015
NJ,,,
NJ,,,9/28/2015
NJ,,,
NJ,,,9/29/2015
NJ,,,
NJ,,,9/30/2015
NJ,Ocean/Tinton Falls Area,8/28/2015,8/27/2015
NJ,,,
NJ,,8/30/2015,8/29/2015
NJ,,,
NJ,,9/6/2015,8/31/2015
NJ,,,
NJ,,9/7/2015,9/1/2015
NJ,,,
NJ,,9/8/2015,9/2/2015
NJ,,,
NJ,,9/13/2015,9/3/2015
NJ,,,
NJ,,9/19/2015,9/4/2015
NJ,,,
NJ,,9/20/2015,9/5/2015
NJ,,,
NJ,,,9/10/2015
NJ,,,
NJ,,,9/12/2015
NJ,,,
NJ,,,9/14/2015
NJ,,,
NJ,,,9/15/2015
NJ,,,
NJ,,,9/16/2015
NJ,,,
NJ,,,9/17/2015
NJ,,,
NJ,,,9/18/2015
NJ,,,
NJ,,,9/21/2015
NJ,,,
NJ,,,9/22/2015
NJ,,,
NJ,,,9/23/2015
NJ,,,
NJ,,,9/25/2015
NJ,,,
NJ,,,9/26/2015
NJ,,,
NJ,,,9/27/2015
NJ,,,
NJ,,,9/29/2015
NJ,Toms River,None,
NJ,Flemington,8/28/2015,8/27/2015
NJ,,,
NJ,,8/30/2015,8/29/2015
NJ,,,
NJ,,9/5/2015,8/31/2015
NJ,,,
NJ,,9/6/2015,9/1/2015
NJ,,,
NJ,,9/7/2015,9/2/2015
NJ,,,
NJ,,9/8/2015,9/3/2015
NJ,,,
NJ,,9/13/2015,9/4/2015
NJ,,,
NJ,,9/19/2015,9/10/2015
NJ,,,
NJ,,9/20/2015,9/12/2015
NJ,,,
NJ,,,9/14/2015
NJ,,,
NJ,,,9/15/2015
NJ,,,
NJ,,,9/16/2015
NJ,,,
NJ,,,9/17/2015
NJ,,,
NJ,,,9/18/2015
NJ,,,
NJ,,,9/21/2015
NJ,,,
NJ,,,9/22/2015
NJ,,,
NJ,,,9/23/2015
NJ,,,
NJ,,,9/25/2015
NJ,,,
NJ,,,9/26/2015
NJ,,,
NJ,,,9/27/2015
NJ,,,
NJ,,,9/28/2015
NJ,,,
NJ,,,9/29/2015
NJ,,,
NJ,,,9/30/2015
NJ,Edison,None,
NJ,Middlesex,None,
NJ,Pennsauken,9/2/2015,8/27/2015
NJ,,,
NJ,,9/3/2015,8/28/2015
NJ,,,
NJ,,9/7/2015,8/29/2015
NJ,,,
NJ,,9/19/2015,8/30/2015
NJ,,,
NJ,,9/26/2015,9/1/2015
NJ,,,
NJ,,,9/4/2015
NJ,,,
NJ,,,9/5/2015
NJ,,,
NJ,,,9/6/2015
NJ,,,
NJ,,,9/8/2015
NJ,,,
NJ,,,9/9/2015
NJ,,,
NJ,,,9/10/2015
NJ,,,
NJ,,,9/11/2015
NJ,,,
NJ,,,9/12/2015
NJ,,,
NJ,,,9/13/2015
NJ,,,
NJ,,,9/14/2015
NJ,,,
NJ,,,9/15/2015
NJ,,,
NJ,,,9/16/2015
NJ,,,
NJ,,,9/17/2015
NJ,,,
NJ,,,9/18/2015
NJ,,,
NJ,,,9/20/2015
NJ,,,
NJ,,,9/21/2015
NJ,,,
NJ,,,9/22/2015
NJ,,,
NJ,,,9/23/2015
NJ,,,
NJ,,,9/24/2015
NJ,,,
NJ,,,9/25/2015
NJ,,,
NJ,,,9/27/2015
NJ,,,
NJ,,,9/28/2015
NJ,,,
NJ,,,9/29/2015
NJ,,,9/30/2015
NJ,Mount Laurel,8/25/2015,8/27/2015
NJ,,,
NJ,,9/2/2015,8/28/2015
NJ,,,
NJ,,9/3/2015,8/29/2015
NJ,,,
NJ,,9/7/2015,8/30/2015
NJ,,,
NJ,,9/19/2015,9/1/2015
NJ,,,
NJ,,9/26/2015,9/4/2015
NJ,,,
NJ,,,9/5/2015
NJ,,,
NJ,,,9/6/2015
NJ,,,
NJ,,,9/8/2015
NJ,,,
NJ,,,9/9/2015
NJ,,,
NJ,,,9/10/2015
NJ,,,
NJ,,,9/11/2015
NJ,,,
NJ,,,9/12/2015
NJ,,,
NJ,,,9/13/2015
NJ,,,
NJ,,,9/14/2015
NJ,,,
NJ,,,9/15/2015
NJ,,,
NJ,,,9/16/2015
NJ,,,
NJ,,,9/17/2015
NJ,,,
NJ,,,9/18/2015
NJ,,,
NJ,,,9/20/2015
NJ,,,
NJ,,,9/21/2015
NJ,,,
NJ,,,9/22/2015
NJ,,,
NJ,,,9/23/2015
NJ,,,
NJ,,,9/24/2015
NJ,,,
NJ,,,9/25/2015
NJ,,,
NJ,,,9/27/2015
NJ,,,
NJ,,,9/28/2015
NJ,,,
NJ,,,9/30/2015
NJ,Sewell,9/2/2015,8/27/2015
NJ,,,
NJ,,9/3/2015,8/28/2015
NJ,,,
NJ,,9/7/2015,8/29/2015
NJ,,,
NJ,,9/19/2015,8/30/2015
NJ,,,
NJ,,9/26/2015,9/1/2015
NJ,,,
NJ,,,9/4/2015
NJ,,,
NJ,,,9/5/2015
NJ,,,
NJ,,,9/6/2015
NJ,,,
NJ,,,9/8/2015
NJ,,,
NJ,,,9/9/2015
NJ,,,
NJ,,,9/10/2015
NJ,,,
NJ,,,9/11/2015
NJ,,,
NJ,,,9/12/2015
NJ,,,
NJ,,,9/13/2015
NJ,,,
NJ,,,9/14/2015
NJ,,,
NJ,,,9/15/2015
NJ,,,
NJ,,,9/16/2015
NJ,,,
NJ,,,9/17/2015
NJ,,,
NJ,,,9/18/2015
NJ,,,
NJ,,,9/20/2015
NJ,,,
NJ,,,9/21/2015
NJ,,,
NJ,,,9/22/2015
NJ,,,
NJ,,,9/23/2015
NJ,,,
NJ,,,9/24/2015
NJ,,,
NJ,,,9/25/2015
NJ,,,
NJ,,,9/27/2015
NJ,,,
NJ,,,9/28/2015
NJ,,,
NJ,,,9/29/2015
NJ,,,
NJ,,,9/30/2015
NV,Entire State,None,All cities are yellow until further notice.
NV,,,
NV,Reno,Ongoing 2015,
NV,Las Vegas,None,
NV,Winchester,None,
NV,Sunrise Manor,None,
NV,Paradise,None,
NV,Spring Valley,None,
NV,Hoover City,None,
NV,Bonanza Village,None,
NV,North Las Vegas,None,
NV,Vegas Heights,None,
NV,Eastland Heights,None,
NV,Wann,None,
NV,Winterwood,None,
NV,Henderson,None,
NV,Boulder CIty,None,
NV,Pahrump,None,
NV,Bracken,None,
NV,Hillegas,None,
NV,Boulder Junction,None,
NV,East Las Vegas,None,
NV,Valley,None,
NV,Whitney,None,
NV,Jungletown,None,
NV,Carson City,None,
NV,Incline Village,None,
NV,Tahoe,None,
NV,Sparks,None,
NV,North Valley,None,
NV,West RenoÌ_,None,
NV,Mayberry-Highland ParkÌ_,None,
NV,Huffaker,None,
NV,Lawton,None,
NV,Hidden Valley,None,
NV,Panther ValleyÌ_,None,
NV,Andersons,None,
NV,Raleigh Heights,None,
NV,Mayberrys,None,
NV,Sun Valley,None,
NV,Fernley,None,
NV,Golden Valley,None,
NV,Vista,None,
NV,Grand View Terrace,None,
NV,Martin,None,
NV,Mogul,None,
NV,Wedekind,None,
NV,Fallon,None,
OH,Entire State,None,None
OH,,,
OH,,,
OH,,,
OH,,,
OH,,,
OH,,,
OH,Cleveland,None,
OH,Columbus,8/27/2015,8/29/2015
OH,,,
OH,,8/28/2015,9/16/2015
OH,,,
OH,,9/9/2015,9/19/2015
OH,,,
OH,,,9/22/2015
OH,,,
OH,,,9/26/2015
OH,Cincinnati,8/28/2015,8/29/2015
OH,,,
OH,,9/5/2015,9/15/2015
OH,,,
OH,,9/19/2015,9/22/2015
OH,,,
OH,,,9/26/2015
OH,Athens,None,
OH,Dayton,8/27/2015,8/29/2015
OH,,,
OH,,8/28/2015,9/19/2015
OH,,,
OH,,9/1/2015,9/22/2015
OH,,,
OH,,9/4/2015,9/26/2015
OH,,,
OH,,9/5/2015,
OH,,,
OH,,9/21/2015,
OH,Toledo,None,
OH,Tiffin,None,
OH,Findlay,None,
OH,Akron,None,
OH,Youngstown,None,
OH,Lorain,None,
OH,Lima,None,
OH,Canton,None,
OH,Boardman,None,
OH,Medina,None,
OH,West Union,None,"June 4- Aug 31, 2015"
OH,Ashland,None,"June 4- Aug 31, 2015"
OH,Jefferson,None,"June 4- Aug 31, 2015"
OH,Athens,,"June 4- Aug 31, 2015"
OH,Wapakoneta,,"June 4- Aug 31, 2015"
OH,Clermont,,"June 4- Aug 31, 2015"
OH,Carollton,,"June 4- Aug 31, 2015"
OH,Urbana,,"June 4- Aug 31, 2015"
OH,Springfield,,"June 4- Aug 31, 2015"
OH,Lisbon,,"June 4- Aug 31, 2015"
OH,Bucyrus,,"June 4- Aug 31, 2015"
OH,Upper Sandusky,,"June 4- Aug 31, 2015"
OH,Wooster,,"June 4- Aug 31, 2015"
OH,Marietta,,"June 4- Aug 31, 2015"
OH,McArthur,,"June 4- Aug 31, 2015"
OH,Van Wert,,"June 4- Aug 31, 2015"
OH,New Philadelphia,,"June 4- Aug 31, 2015"
OH,Warren,,"June 4- Aug 31, 2015"
OH,Sidney,,"June 4- Aug 31, 2015"
OH,Tiffin,,"June 4- Aug 31, 2015"
OH,Portsmouth,,"June 4- Aug 31, 2015"
OH,Fremont,,"June 4- Aug 31, 2015"
OH,Chillicothe,,"June 4- Aug 31, 2015"
OH,Mansfield,,"June 4- Aug 31, 2015"
OH,Ottawa,,"June 4- Aug 31, 2015"
OH,Eaton,,"June 4- Aug 31, 2015"
OH,Ravenna,,"June 4- Aug 31, 2015"
OH,Waverly,,"June 4- Aug 31, 2015"
OH,Circleville,,"June 4- Aug 31, 2015"
OH,New Lexington,,"June 4- Aug 31, 2015"
OH,Paulding,,"June 4- Aug 31, 2015"
OH,Port Clinton,,"June 4- Aug 31, 2015"
OH,Caldwell,,"June 4- Aug 31, 2015"
OH,Zanesville,,"June 4- Aug 31, 2015"
OH,Mount Glead,,"June 4- Aug 31, 2015"
OH,McConnellsville,,"June 4- Aug 31, 2015"
OH,Celina,,"June 4- Aug 31, 2015"
OH,Pomeroy,,"June 4- Aug 31, 2015"
OH,Medina,,"June 4- Aug 31, 2015"
OH,Marion,,"June 4- Aug 31, 2015"
OH,Youngstown,,"June 4- Aug 31, 2015"
OH,London,,"June 4- Aug 31, 2015"
OH,Elyria,,"June 4- Aug 31, 2015"
OH,Bellefountaine,,"June 4- Aug 31, 2015"
OH,Painesville,,"June 4- Aug 31, 2015"
OH,Mount Vernon,,"June 4- Aug 31, 2015"
OH,Steubenville,,"June 4- Aug 31, 2015"
OH,Jackson,,"June 4- Aug 31, 2015"
OH,Norwalk,,"June 4- Aug 31, 2015"
OH,Millersburg,,"June 4- Aug 31, 2015"
OH,Logan,,"June 4- Aug 31, 2015"
OH,Hillsburo,,"June 4- Aug 31, 2015"
OH,Napoleon,,"June 4- Aug 31, 2015"
OH,Cadiz,,"June 4- Aug 31, 2015"
OH,Kenton,,"June 4- Aug 31, 2015"
OH,Findlay,,"June 4- Aug 31, 2015"
OH,Cambridge,,"June 4- Aug 31, 2015"
OH,Xenia,,"June 4- Aug 31, 2015"
OH,Chardon,,"June 4- Aug 31, 2015"
OH,Gallipolis,,"June 4- Aug 31, 2015"
OH,Wauseon,,"June 4- Aug 31, 2015"
OH,Sandusky,,"June 4- Aug 31, 2015"
OH,Defiance,,"June 4- Aug 31, 2015"
OH,Greenville,,"June 4- Aug 31, 2015"
OH,Coshocton,,"June 4- Aug 31, 2015"
OH,Carrollton,,
OK,Entire State,None,
OR,Entire State,None,
OR,Portland,None,
PA,Entire State,None,
PA,,,
PA,Erie,8/22/2015,8/27/2015
PA,,,
PA,,9/7/2015,8/28/2015
PA,,,
PA,,,8/29/2015
PA,,,
PA,,,8/30/2015
PA,,,
PA,,,8/31/2015
PA,,,
PA,,,9/1/2015
PA,,,
PA,,,9/2/2015
PA,,,
PA,,,9/3/2015
PA,,,
PA,,,9/4/2015
PA,,,
PA,,,9/5/2015
PA,,,
PA,,,9/6/2015
PA,,,
PA,,,9/8/2015
PA,,,
PA,,,9/9/2015
PA,,,
PA,,,9/10/2015
PA,,,
PA,,,9/11/2015
PA,,,
PA,,,9/12/2015
PA,,,
PA,,,9/13/2015
PA,,,
PA,,,9/14/2015
PA,,,
PA,,,9/15/2015
PA,,,
PA,,,9/16/2015
PA,,,
PA,,,9/17/2015
PA,,,
PA,,,9/18/2015
PA,,,
PA,,,9/20/2015
PA,,,
PA,,,9/21/2015
PA,,,
PA,,,9/22/2015
PA,,,
PA,,,9/23/2015
PA,,,
PA,,,9/24/2015
PA,,,
PA,,,9/25/2015
PA,,,
PA,,,9/26/2015
PA,,,
PA,,,9/27/2015
PA,,,
PA,,,9/28/2015
PA,,,
PA,,,9/29/2015
PA,,,
PA,,,9/30/2015
PA,Pittsburgh,9/7/2015,8/27/2015
PA,,,
PA,,,8/28/2015
PA,,,
PA,,,8/29/2015
PA,,,
PA,,,8/30/2015
PA,,,
PA,,,8/31/2015
PA,,,
PA,,,9/1/2015
PA,,,
PA,,,9/2/2015
PA,,,
PA,,,9/3/2015
PA,,,
PA,,,9/4/2015
PA,,,
PA,,,9/5/2015
PA,,,
PA,,,9/6/2015
PA,,,
PA,,,9/8/2015
PA,,,
PA,,,9/9/2015
PA,,,
PA,,,9/10/2015
PA,,,
PA,,,9/11/2015
PA,,,
PA,,,9/12/2015
PA,,,
PA,,,9/13/2015
PA,,,
PA,,,9/14/2015
PA,,,
PA,,,9/15/2015
PA,,,
PA,,,9/16/2015
PA,,,
PA,,,9/17/2015
PA,,,
PA,,,9/18/2015
PA,,,
PA,,,9/20/2015
PA,,,
PA,,,9/21/2015
PA,,,
PA,,,9/22/2015
PA,,,
PA,,,9/23/2015
PA,,,
PA,,,9/24/2015
PA,,,
PA,,,9/25/2015
PA,,,
PA,,,9/26/2015
PA,,,
PA,,,9/27/2015
PA,,,
PA,,,9/28/2015
PA,,,
PA,,,9/29/2015
PA,,,
PA,,,9/30/2015
PA,Easton,None,9/9/2015
PA,Gloucester City,,
PA,Allentown,8/28/2015,8/27/2015
PA,,,
PA,,8/29/2015,8/31/2015
PA,,,
PA,,8/30/2015,9/1/2015
PA,,,
PA,,9/4/2015,9/2/2015
PA,,,
PA,,9/7/2015,9/3/2015
PA,,,
PA,,9/10/2015,9/5/2015
PA,,,
PA,,9/12/2015,9/6/2015
PA,,,
PA,,9/20/2015,9/8/2015
PA,,,
PA,,9/26/2015,9/9/2015
PA,,,
PA,,9/27/2015,9/11/2015
PA,,,
PA,,,9/13/2015
PA,,,
PA,,,9/14/2015
PA,,,
PA,,,9/15/2015
PA,,,
PA,,,9/16/2015
PA,,,
PA,,,9/17/2015
PA,,,
PA,,,9/18/2015
PA,,,
PA,,,9/21/2015
PA,,,
PA,,,9/23/2015
PA,,,
PA,,,9/24/2015
PA,,,
PA,,,9/25/2015
PA,,,
PA,,,9/28/2015
PA,,,
PA,,,9/29/2015
PA,,,
PA,,,9/30/2015
PA,Bethlehem,8/28/2015,8/27/2015
PA,,,
PA,,8/29/2015,8/31/2015
PA,,,
PA,,8/30/2015,9/1/2015
PA,,,
PA,,9/4/2015,9/2/2015
PA,,,
PA,,9/5/2015,9/3/2015
PA,,,
PA,,9/7/2015,9/6/2015
PA,,,
PA,,9/10/2015,9/8/2015
PA,,,
PA,,9/12/2015,9/9/2015
PA,,,
PA,,9/20/2015,9/11/2015
PA,,,
PA,,9/27/2015,9/13/2015
PA,,,
PA,,,9/14/2015
PA,,,
PA,,,9/15/2015
PA,,,
PA,,,9/16/2015
PA,,,
PA,,,9/17/2015
PA,,,
PA,,,9/18/2015
PA,,,
PA,,,9/21/2015
PA,,,
PA,,,9/23/2015
PA,,,
PA,,,9/24/2015
PA,,,
PA,,,9/25/2015
PA,,,
PA,,,9/26/2015
PA,,,
PA,,,9/28/2015
PA,,,
PA,,,9/29/2015
PA,,,
PA,,,9/30/2015
PA,Reading,8/27/2015,8/30/2015
PA,,,
PA,,8/28/2015,9/2/2015
PA,,,
PA,,9/7/2015,9/3/2015
PA,,,
PA,,9/16/2015,9/4/2015
PA,,,
PA,,,9/5/2015
PA,,,
PA,,,9/6/2015
PA,,,
PA,,,9/9/2015
PA,,,
PA,,,9/13/2015
PA,,,
PA,,,9/14/2015
PA,,,
PA,,,9/23/2015
PA,,,
PA,,,9/27/2015
PA,Honesdale,None,
PA,East Stroudsburg,None,
PA,Tunkhannon,None,
PA,Wilkes-Barre/Scranton,8/28/2015,8/27/2015
PA,,,
PA,,8/29/2015,8/31/2015
PA,,,
PA,,8/30/2015,9/1/2015
PA,,,
PA,,9/4/2015,9/2/2015
PA,,,
PA,,9/5/2015,9/3/2015
PA,,,
PA,,9/7/2015,9/6/2015
PA,,,
PA,,9/10/2015,9/8/2015
PA,,,
PA,,9/12/2015,9/9/2015
PA,,,
PA,,9/20/2015,9/11/2015
PA,,,
PA,,9/26/2015,9/13/2015
PA,,,
PA,,9/27/2015,9/14/2015
PA,,,
PA,,,9/15/2015
PA,,,
PA,,,9/16/2015
PA,,,
PA,,,9/17/2015
PA,,,
PA,,,9/18/2015
PA,,,
PA,,,9/21/2015
PA,,,
PA,,,9/23/2015
PA,,,
PA,,,9/24/2015
PA,,,
PA,,,9/25/2015
PA,,,
PA,,,9/28/2015
PA,,,
PA,,,9/30/2015
PA,Harrisburg,9/7/2015,8/27/2015
PA,,,
PA,,9/19/2015,8/28/2015
PA,,,
PA,,9/20/2015,8/29/2015
PA,,,
PA,,,8/30/2015
PA,,,
PA,,,9/2/2015
PA,,,
PA,,,9/3/2015
PA,,,
PA,,,9/4/2015
PA,,,
PA,,,9/5/2015
PA,,,
PA,,,9/6/2015
PA,,,
PA,,,9/8/2015
PA,,,
PA,,,9/9/2015
PA,,,
PA,,,9/10/2015
PA,,,
PA,,,9/11/2015
PA,,,
PA,,,9/12/2015
PA,,,
PA,,,9/13/2015
PA,,,
PA,,,9/14/2015
PA,,,
PA,,,9/15/2015
PA,,,
PA,,,9/16/2015
PA,,,
PA,,,9/17/2015
PA,,,
PA,,,9/20/2015
PA,,,
PA,,,9/23/2015
PA,,,
PA,,,9/25/2015
PA,,,
PA,,,9/26/2015
PA,,,
PA,,,9/27/2015
PA,,,
PA,,,9/30/2015
PA,West Chester,8/27/2015,8/30/2015
PA,,,
PA,,8/28/2015,8/31/2015
PA,,,
PA,,8/29/2015,9/5/2015
PA,,,
PA,,9/1/2015,9/6/2015
PA,,,
PA,,9/2/2015,9/11/2015
PA,,,
PA,,9/3/2015,9/12/2015
PA,,,
PA,,9/4/2015,9/15/2015
PA,,,
PA,,9/7/2015,9/22/2015
PA,,,
PA,,9/8/2015,9/24/2015
PA,,,
PA,,9/9/2015,9/25/2015
PA,,,
PA,,9/10/2015,9/27/2015
PA,,,9/28/2015
PA,,9/13/2015,
PA,,,
PA,,9/14/2015,
PA,,,
PA,,9/17/2015,
PA,,,
PA,,9/18/2015,
PA,,,
PA,,9/23/2015,
PA,Plymouth Meeting,8/27/2015,8/30/2015
PA,,,
PA,,8/28/2015,8/31/2015
PA,,,
PA,,8/29/2015,9/3/2015
PA,,,
PA,,9/1/2015,9/5/2015
PA,,,
PA,,9/2/2015,9/6/2015
PA,,,
PA,,9/4/2015,9/11/2015
PA,,,
PA,,9/7/2015,9/12/2015
PA,,,
PA,,9/10/2015,9/15/2015
PA,,,
PA,,9/13/2015,9/22/2015
PA,,,
PA,,9/14/2015,9/24/2015
PA,,,
PA,,9/17/2015,9/25/2015
PA,,,
PA,,9/18/2015,9/27/2015
PA,,,
PA,,9/23/2015,9/28/2015
PA,York,8/16/2015,8/18/2015
PA,,,
PA,,8/22/2015,8/19/2015
PA,,,
PA,,8/26/2015,8/23/2015
PA,,,
PA,,9/7/2015,8/24/2015
PA,,,
PA,,9/19/2015,8/25/2015
PA,,,
PA,,9/20/2015,8/27/2015
PA,,,
PA,,,8/28/2015
PA,,,
PA,,,8/29/2015
PA,,,
PA,,,8/30/2015
PA,,,
PA,,,9/2/2015
PA,,,
PA,,,9/3/2015
PA,,,
PA,,,9/4/2015
PA,,,
PA,,,9/5/2015
PA,,,
PA,,,9/6/2015
PA,,,
PA,,,9/9/2015
PA,,,
PA,,,9/10/2015
PA,,,
PA,,,9/11/2015
PA,,,
PA,,,9/12/2015
PA,,,
PA,,,9/13/2015
PA,,,
PA,,,9/14/2015
PA,,,
PA,,,9/16/2015
PA,,,
PA,,,9/21/2015
PA,,,
PA,,,9/23/2015
PA,,,
PA,,,9/25/2015
PA,,,
PA,,,9/26/2015
PA,,,
PA,,,9/27/2015
PA,,,
PA,,,9/29/2015
PA,,,
PA,,,9/30/2015
PA,Dubois,None,
PA,State College,8/27/2015,8/29/2015
PA,,,
PA,,8/28/2015,8/30/2015
PA,,,
PA,,9/7/2015,9/1/2015
PA,,,
PA,,,9/2/2015
PA,,,
PA,,,9/3/2015
PA,,,
PA,,,9/4/2015
PA,,,
PA,,,9/5/2015
PA,,,
PA,,,9/6/2015
PA,,,
PA,,,9/9/2015
PA,,,
PA,,,9/13/2015
PA,,,
PA,,,9/14/2015
PA,,,
PA,,,9/15/2015
PA,,,
PA,,,9/16/2015
PA,,,
PA,,,9/18/2015
PA,,,
PA,,,9/20/2015
PA,,,
PA,,,9/23/2015
PA,Lancaster,9/7/2015,8/27/2015
PA,,,
PA,,9/19/2015,8/28/2015
PA,,9/20/2015,
PA,,,8/29/2015
PA,,,
PA,,,8/30/2015
PA,,,
PA,,,9/2/2015
PA,,,
PA,,,9/3/2015
PA,,,
PA,,,9/4/2015
PA,,,
PA,,,9/5/2015
PA,,,
PA,,,9/6/2015
PA,,,
PA,,,9/9/2015
PA,,,
PA,,,9/10/2015
PA,,,
PA,,,9/11/2015
PA,,,
PA,,,9/12/2015
PA,,,
PA,,,9/13/2015
PA,,,
PA,,,9/14/2015
PA,,,
PA,,,9/16/2015
PA,,,
PA,,,9/21/2015
PA,,,
PA,,,9/23/2015
PA,,,
PA,,,9/25/2015
PA,,,
PA,,,9/26/2015
PA,,,
PA,,,9/27/2015
PA,,,
PA,,,9/29/2015
PA,,,9/30/2015
PA,Warren,None,
PA,Smethport,None,
PA,Coudersport,None,
PA,Meadville,None,
PA,Southampton,8/27/2015,8/30/2015
PA,,,
PA,,8/28/2015,8/31/2015
PA,,,
PA,,8/29/2015,9/5/2015
PA,,,
PA,,9/1/2015,9/6/2015
PA,,,
PA,,9/2/2015,9/11/2015
PA,,,
PA,,9/3/2015,9/12/2015
PA,,,
PA,,9/4/2015,9/15/2015
PA,,,
PA,,9/7/2015,9/22/2015
PA,,,
PA,,9/10/2015,9/24/2015
PA,,,
PA,,9/13/2015,9/25/2015
PA,,,
PA,,9/14/2015,9/26/2015
PA,,,
PA,,9/17/2015,9/27/2015
PA,,,
PA,,9/18/2015,9/28/2015
PA,,,
PA,,9/23/2015,
PA,Langhorne,8/27/2015,8/27/2015
PA,,,
PA,,9/1/2015,8/28/2015
PA,,,
PA,,9/2/2015,8/29/2015
PA,,,
PA,,9/3/2015,8/30/2015
PA,,,
PA,,9/4/2015,8/31/2015
PA,,,
PA,,9/7/2015,9/5/2015
PA,,,
PA,,9/10/2015,9/6/2015
PA,,,
PA,,9/13/2015,9/11/2015
PA,,,
PA,,9/14/2015,9/12/2015
PA,,,
PA,,9/17/2015,9/15/2015
PA,,,
PA,,9/18/2015,9/22/2015
PA,,,
PA,,9/23/2015,9/24/2015
PA,,,
PA,,,9/25/2015
PA,,,
PA,,,9/26/2015
PA,,,
PA,,,9/27/2015
PA,,,9/28/2015
PA,Doylestown,8/27/2015,8/27/2015
PA,,,
PA,,9/1/2015,8/28/2015
PA,,,
PA,,9/2/2015,8/29/2015
PA,,,
PA,,9/3/2015,8/30/2015
PA,,,
PA,,9/4/2015,8/31/2015
PA,,,
PA,,9/7/2015,9/5/2015
PA,,,
PA,,9/10/2015,9/6/2015
PA,,,
PA,,9/13/2015,9/11/2015
PA,,,
PA,,9/14/2015,9/12/2015
PA,,,
PA,,9/17/2015,9/15/2015
PA,,,
